"","X","site_id","county","date","year","site_name","transect_num","meadow_width_m","emergent_width_m","submergent_width_m","point_num","gps_lon","gps_lat","water_depth_cm","bottom_vis","substrate_type","org_depth_cm","unvegetated_pcnt","total_cover_pcnt","standing_dead_pcnt","detritus_pcnt","variable","Hydrocharis.morsus.ranae","Phragmites.australis","Phragmites.australis..native.","Typha.angustifolia","Typha.glauca","Typha.glauca..hybrid.","Typha.latifolia","Typha.sp.","typha_combined","hyd_bin","typh_bin","UTM","UTM_X","UTM_Y"
"1508",1733,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",1,138,152,78,6,-84.740855,45.846418,30,"V","Cly/Slt",0,0,13,6,100,"percent_cover",0,0,0,5,0,1,0,0,1,0,1,"16N",675412.899887085,5079465.53532459
"1509",1734,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",1,138,152,78,7,-84.740747,45.846263,27,"V","Cly/Slt",0,59,29,2,10,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",675421.772944822,5079448.55196207
"1510",1735,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",1,138,152,78,8,-84.740641,45.846048,29,"V","Cly/Slt",0,46,17,2,35,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",675430.679454508,5079424.89813136
"1511",1736,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",2,62,172,33,4,-84.746049,45.845401,2,"V","Cly/Slt",0,6,23,3,85,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",675012.804766769,5079341.1435429
"1512",1737,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",3,76,91,37,5,-84.749469,45.843175,0,"Dry","Sand",0,54,24,2,20,"percent_cover",0,1,0,0,0,0,0,0,0,0,0,"16N",674754.228545257,5079086.3387404
"1513",1738,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",3,76,91,37,6,-84.749209,45.843114,0,"Dry","Sand",0,44,31,5,20,"percent_cover",0,1,0,0,0,0,0,0,0,0,0,"16N",674774.608412248,5079080.13080878
"1514",1739,1598,"Mackinac","7/21/2011",2011,"Point St. Ignace Wetland",3,76,91,37,8,-84.748805,45.843054,1,"V","Sand",0,45,40,5,10,"percent_cover",0,1,0,0,0,0,0,0,0,0,0,"16N",674806.166682988,5079074.34938744
"1515",1740,1598,"Mackinac","7/7/2016",2016,"Point St. Ignace Wetland",1,0,237,40,6,-84.741078,45.847254,48,"V","Cly/Slt",10,10,100,3,90,"percent_cover",0,0,0,40,0,0,0,0,0,0,0,"16N",675392.956453121,5079557.92604955
"1516",1741,1598,"Mackinac","7/7/2016",2016,"Point St. Ignace Wetland",1,0,237,40,8,-84.740886,45.846421,85,"V","Cly/Slt",41,35,68.5,3,90,"percent_cover",0,0,0,65,0,0,0,0,0,0,0,"16N",675410.483471925,5079465.80050103
"1517",1742,1598,"Mackinac","7/7/2016",2016,"Point St. Ignace Wetland",1,0,237,40,9,-84.740721,45.846023,85,"V","Cly/Slt",33,0,100,1,30,"percent_cover",0,0,0,40,0,0,0,0,0,0,0,"16N",675424.54646938,5079421.9447678
"1518",1743,1598,"Mackinac","7/7/2016",2016,"Point St. Ignace Wetland",2,0,375,38,6,-84.746187,45.846471,12,"V","Sand",54,46.5,53.5,25,95,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"16N",674998.732808509,5079459.71948156
"1519",1744,1598,"Mackinac","7/7/2016",2016,"Point St. Ignace Wetland",2,0,375,38,7,-84.745621,45.846017,18,"V","Cly/Slt",30,11,89,30,95,"percent_cover",0,0,0,40,0,0,0,0,0,0,0,"16N",675044.104248912,5079410.52054545
"1520",1745,1598,"Mackinac","7/7/2016",2016,"Point St. Ignace Wetland",2,0,375,38,9,-84.744475,45.844936,56,"V","Cly/Slt",36,37,63,2,45,"percent_cover",0,0,4,0,0,0,0,0,0,0,0,"16N",675136.479433903,5079292.93379958
"1521",1746,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,2,-84.741718,45.847976,0,"Dry","Pbl/Cbl",10,0,100,20,90,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",675340.995055856,5079636.73510367
"1522",1747,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,3,-84.74172,45.847898,5,"NV","Pbl/Cbl",25,27,73,30,90,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",675341.084967169,5079628.06479793
"1523",1748,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,4,-84.741715,45.847825,5,"V","Cly/Slt",35,61,39,25,80,"percent_cover",0,0,0,10,0,10,0,0,10,0,1,"16N",675341.702658259,5079619.96537735
"1524",1749,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,5,-84.741721,45.847756,10,"NV","Cly/Slt",40,6,94,35,90,"percent_cover",0,0,0,5,0,45,0,0,45,0,1,"16N",675341.453706259,5079612.28619734
"1525",1750,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,6,-84.741573,45.847391,55,"NV","Cly/Slt",24,25,75,15,60,"percent_cover",0,0,0,15,0,0,0,0,0,0,0,"16N",675354.092284691,5079572.05931818
"1526",1751,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,7,-84.741211,45.846847,56,"NV","Sand",79,46,54,3,65,"percent_cover",0,0,0,20,0,0,0,0,0,0,0,"16N",675383.90957166,5079512.41551677
"1527",1752,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,8,-84.740954,45.846268,100,"NV","Pbl/Cbl",4,12,88,3,10,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"16N",675405.684754024,5079448.65254717
"1528",1753,1598,"Mackinac","8/15/2017",2017,"Point St. Ignace Wetland",1,40,335,0,9,-84.740942,45.845618,104,"V","Pbl/Cbl",0,92,8,0,15,"percent_cover",0,0,0,6,0,0,0,0,0,0,0,"16N",675408.660426946,5079376.46300699
"1529",1754,1598,"Mackinac","8/16/2017",2017,"Point St. Ignace Wetland",2,87,160,120,1,-84.747092,45.846461,30,"NV","Cly/Slt",40,69,31,15,85,"percent_cover",0,0,0,5,0,5,0,0,5,0,1,"16N",674928.495902069,5079456.62465942
"1530",1755,1598,"Mackinac","8/16/2017",2017,"Point St. Ignace Wetland",2,87,160,120,3,-84.747128,45.846138,40,"NV","Cly/Slt",35,5,95,10,90,"percent_cover",0,0,0,5,0,1,0,0,1,0,1,"16N",674926.713600784,5079420.66000286
"1531",1756,1598,"Mackinac","8/16/2017",2017,"Point St. Ignace Wetland",2,87,160,120,5,-84.747136,45.845841,40,"NV","Cly/Slt",10,63,37,7,90,"percent_cover",0,0,0,5,0,2,0,0,2,0,1,"16N",674927.023800043,5079387.6453496
"1532",1757,1598,"Mackinac","8/16/2017",2017,"Point St. Ignace Wetland",3,78,355,6,6,-84.749297,45.843116,55,"V","Pbl/Cbl",0,89,11,0,40,"percent_cover",0,0,1,0,0,0,0,0,0,0,0,"16N",674767.769019457,5079080.16033418
"1533",1758,1605,"Emmet","7/5/2014",2014,"Temperance Island Wetland #1",1,130,18,30,1,-85.019636,45.764461,11,"V","Sand",5,80,20,10,95,"percent_cover",0,0,1,0,0,0,0,0,0,0,0,"16N",653992.754120404,5069785.17032305
"1534",1759,1605,"Emmet","7/5/2014",2014,"Temperance Island Wetland #1",3,15,65,25,8,-85.025449,45.761902,56,"V","Pbl/Cbl",0.5,99,1,0,2,"percent_cover",0,0,1,0,0,0,0,0,0,0,0,"16N",653547.763440015,5069489.68218305
"1535",1760,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,2,-85.439693,44.856918,0,"Dry","Sand",40,75,25,10,95,"percent_cover",0,0,0,2,0,0,0,0,0,0,0,"16N",623281.843439417,4968240.15825904
"1536",1761,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,3,-85.440029,44.856966,10,"V","Sand",45,90,10,20,95,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",623255.193186449,4968244.98032328
"1537",1762,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,5,-85.440696,44.85711,25,"V","Sand",40,80,20,25,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",623202.18548978,4968259.96443727
"1538",1763,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,6,-85.440916,44.857148,25,"V","Sand",40,85,15,15,100,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",623184.722000966,4968263.85192952
"1539",1764,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,7,-85.44118,44.857194,24,"V","Sand",40,80,20,8,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",623163.76499164,4968268.56141637
"1540",1765,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,9,-85.44171,44.857249,39,"V","Sand",40,85,15,2,90,"percent_cover",0,0,0,4,0,0,0,0,0,0,0,"16N",623121.771916772,4968273.86742379
"1541",1766,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",1,130,150,0,10,-85.442088,44.857338,41,"NV","Sand",40,70,30,2,90,"percent_cover",0,0,0,0,0,0,5,0,0,0,0,"16N",623091.71612009,4968283.18096433
"1542",1768,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",3,25,40,0,2,-85.44477,44.858124,10,"V","Sand",30,65,35,10,95,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",622878.136996122,4968366.4319988
"1543",1769,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",3,25,40,0,3,-85.444723,44.858088,15,"V","Sand",55,70,30,5,90,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",622881.927041528,4968362.50406201
"1544",1770,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",3,25,40,0,4,-85.444625,44.858066,22,"V","Sand",58,80,20,4,95,"percent_cover",0,0,0,0,0,0,1,0,0,0,0,"16N",622889.716807938,4968360.20848871
"1545",1771,1626,"Grand Traverse","7/3/2014",2014,"Petobego Pond Wetland",3,25,40,0,9,-85.444195,44.857949,35,"V","Sand",50,85,15,10,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",622923.940026539,4968347.86234771
"1546",1772,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",1,18,0,25,2,-86.223078,44.627622,0,"Dry","Sand",0,0,7,5,100,"percent_cover",0,0,0,0.5,0,0,0,0,0,0,0,"16N",561628.693335208,4941878.81733778
"1547",1773,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",1,18,0,25,4,-86.223156,44.627628,0,"Dry","Sand",1,0,7,10,100,"percent_cover",0,7,0,0,0,0,0,0,0,0,0,"16N",561622.49969585,4941879.42487978
"1548",1774,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",1,18,0,25,5,-86.22321,44.627616,0,"Dry","Sand",3,0,50,15,100,"percent_cover",0,3,0,0,0,0,0,0,0,0,0,"16N",561618.228883305,4941878.05111677
"1549",1775,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",2,23,0,64,2,-86.222346,44.62498,0,"Dry","Sand",3,1,50,2,95,"percent_cover",0,0,0,2,0,0,0,0,0,0,0,"16N",561689.556977488,4941585.89692292
"1550",1776,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",2,23,0,64,4,-86.222424,44.624972,0,"Dry","Sand",3,0,60,3,100,"percent_cover",0,0,0,4,0,0,0,0,0,0,0,"16N",561683.377878105,4941584.94928705
"1551",1777,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",2,23,0,64,5,-86.222516,44.625,1,"V","Sand",1,5,70,1,90,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",561676.050066469,4941587.98995542
"1552",1778,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,1,-86.222027,44.622915,0,"Dry","Sand",0,0,40,1,100,"percent_cover",0,0,0,0,0,0,3,0,0,0,0,"16N",561717.05052669,4941356.75778703
"1553",1779,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,2,-86.222041,44.622893,0,"Dry","Sand",2,5,70,3,70,"percent_cover",0,0,0,0,0,0,4,0,0,0,0,"16N",561715.96320675,4941354.30343104
"1554",1780,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,3,-86.222074,44.622906,0,"Dry","Sand",3,15,40,5,60,"percent_cover",0,0,0,1,0,0,7,0,0,0,0,"16N",561713.331521141,4941355.72250271
"1555",1781,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,4,-86.222096,44.622896,0,"Dry","Sand",8,5,50,3,90,"percent_cover",0,0,0,2,0,0,5,0,0,0,0,"16N",561711.596840835,4941354.59505568
"1556",1782,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,5,-86.22216,44.622889,1,"V","Sand",1,10,50,3,35,"percent_cover",0,0,0,7,0,0,0,0,0,0,0,"16N",561706.527092763,4941353.76907307
"1557",1783,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,6,-86.222188,44.622915,0,"Dry","Sand",4,2,35,3,98,"percent_cover",0,0,0,15,0,0,1,0,0,0,0,"16N",561704.278291416,4941356.63597266
"1558",1784,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,7,-86.222236,44.622899,0,"Dry","Sand",2,2,90,1,35,"percent_cover",0,0,0,5,0,0,2,0,0,0,0,"16N",561700.487367941,4941354.82237843
"1559",1785,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,8,-86.222292,44.62288,0,"Dry","Sand",2,60,15,1,30,"percent_cover",0,0,0,3,0,0,0,0,0,0,0,"16N",561696.064974291,4941352.66949464
"1560",1786,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,9,-86.22232,44.622899,1,"V","Sand",0,40,20,2,45,"percent_cover",0,0,0,15,0,0,0,0,0,0,0,"16N",561693.823591189,4941354.75883704
"1561",1787,1639,"Benzie","7/20/2012",2012,"Betsie Lake Wetland",3,16,17,25,10,-86.222366,44.62287,9,"V","Sand",0,90,10,0,5,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",561690.205093048,4941351.50272027
"1562",1788,1639,"Benzie","8/15/2017",2017,"Betsie Lake Wetland",1,10,14,12.5,8,-86.223074,44.627669,48,"NV","Sand",0,0,100,1,85,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",561628.960897136,4941884.04112993
"1563",1789,1639,"Benzie","7/28/2017",2017,"Betsie Lake Wetland",2,12,22,15,6,-86.222108,44.623124,65,"NV","Cly/Slt",5,56,44,10,75,"percent_cover",0,0,0,0,0,30,0,0,30,0,1,"16N",561710.403324792,4941379.91224205
"1564",1790,1639,"Benzie","7/28/2017",2017,"Betsie Lake Wetland",2,12,22,15,7,-86.22213,44.623111,77,"NV","Cly/Slt",98,81,19,1,100,"percent_cover",0,0,0,0,0,15,0,0,15,0,1,"16N",561708.671828774,4941378.45155535
"1565",1791,1639,"Benzie","7/28/2017",2017,"Betsie Lake Wetland",2,12,22,15,8,-86.222163,44.623101,85,"NV","Cly/Slt",105,86,14,1,80,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",561706.064519482,4941377.31578729
"1566",1792,1639,"Benzie","7/28/2017",2017,"Betsie Lake Wetland",2,12,22,15,9,-86.222225,44.623078,85,"NV","Sand",135,80,20,0,70,"percent_cover",0,0,0,0,0,5,0,0,5,0,1,"16N",561701.170397693,4941374.71403998
"1567",1793,1639,"Benzie","7/28/2017",2017,"Betsie Lake Wetland",2,12,22,15,11,-86.222316,44.623073,105,"NV","Sand",160,50,50,0,5,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",561693.956624091,4941374.08980223
"1568",1794,1639,"Benzie","8/15/2017",2017,"Betsie Lake Wetland",3,14,25,9,6,-86.22226,44.625001,60,"NV","Sand",10,21,79,40,95,"percent_cover",0,0,0,5,0,5,0,0,5,0,1,"16N",561696.356927549,4941588.29465835
"1569",1795,1639,"Benzie","8/15/2017",2017,"Betsie Lake Wetland",3,14,25,9,7,-86.222324,44.624986,75,"NV","Sand",1,9,91,20,60,"percent_cover",0,0,0,10,0,2,0,0,2,0,1,"16N",561691.29583501,4941586.58004441
"1570",1796,1639,"Benzie","8/15/2017",2017,"Betsie Lake Wetland",3,14,25,9,8,-86.222386,44.624989,75,"NV","Sand",1,0,100,1,60,"percent_cover",0,0,0,20,0,0,0,0,0,0,0,"16N",561686.374332134,4941586.86638986
"1571",1797,1639,"Benzie","8/15/2017",2017,"Betsie Lake Wetland",3,14,25,9,9,-86.222454,44.624996,80,"NV","Sand",25,41,59,1,10,"percent_cover",0,0,0,25,0,0,0,0,0,0,0,"16N",561680.97262687,4941587.59252198
"1572",1798,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",1,34,35,39,5,-86.183248,42.651012,0,"Dry","Cly/Slt",35,0,100,3,100,"percent_cover",0,0,0,1,0,0,2,0,0,0,0,"16N",566947.8222167,4722384.7675122
"1573",1799,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",1,34,35,39,6,-86.18318,42.650942,0,"Dry","Cly/Slt",100,0,50,3,100,"percent_cover",0,0,0,0,0,5,0,0,5,0,1,"16N",566953.471181184,4722377.04838025
"1574",1800,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",1,34,35,39,7,-86.183133,42.650897,0,"Dry","Cly/Slt",100,0,25,1,100,"percent_cover",0,0,0,0,0,5,0,0,5,0,1,"16N",566957.371991544,4722372.0886853
"1575",1801,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",1,34,35,39,8,-86.183094,42.650863,0,"Dry","Cly/Slt",100,0,25,10,100,"percent_cover",0,0,0,0,0,25,0,0,25,0,1,"16N",566960.605254951,4722368.34412442
"1576",1802,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",1,34,35,39,9,-86.183064,42.650832,0,"Dry","Cly/Slt",100,2,30,1,95,"percent_cover",0,0,0,3,0,12,0,0,12,0,1,"16N",566963.097581876,4722364.9255652
"1577",1803,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",1,34,35,39,10,-86.182997,42.65079,0,"Dry","Cly/Slt",100,0,65,3,90,"percent_cover",0,0,0,0,0,20,0,0,20,0,1,"16N",566968.634569612,4722360.31484214
"1578",1804,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,4,-86.186313,42.643451,0,"Dry","Sand",0,0,70,20,100,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",566704.666264026,4721542.75404687
"1579",1805,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,5,-86.186285,42.64347,0,"Dry","Sand",0,0,75,20,100,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",566706.941369399,4721544.88593561
"1580",1806,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,6,-86.186253,42.643474,1,"V","Sand",5,0,30,15,100,"percent_cover",0,0,0,20,0,5,0,0,5,0,1,"16N",566709.560414834,4721545.35534577
"1581",1807,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,7,-86.186224,42.643475,1,"V","Sand",25,0,25,10,100,"percent_cover",0,0,0,20,0,5,0,0,5,0,1,"16N",566711.936729235,4721545.48926355
"1582",1808,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,8,-86.186171,42.643485,2,"V","Sand",50,0,25,2,100,"percent_cover",0,0,0,15,0,15,0,0,15,0,1,"16N",566716.270915818,4721546.64149558
"1583",1809,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,9,-86.186116,42.643508,10,"V","Sand",35,0,95,3,100,"percent_cover",0,0,0,5,0,10,0,0,10,0,1,"16N",566720.755166278,4721549.23885811
"1584",1810,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",2,14,24,44,10,-86.18606,42.643513,21,"V","Sand",40,0,85,1,100,"percent_cover",0,0,0,0,0,20,0,0,20,0,1,"16N",566725.340628629,4721549.83825114
"1585",1811,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,4,-86.187434,42.644528,0,"Dry","Sand",65,0,70,25,100,"percent_cover",0,0,0,1,0,0,0,0,0,0,0,"16N",566611.619030861,4721661.46304721
"1586",1812,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,5,-86.187392,42.644602,0,"Dry","Sand",65,0,60,25,100,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",566614.983123068,4721669.71326111
"1587",1813,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,6,-86.187354,42.64466,0,"Dry","Sand",90,0,60,15,100,"percent_cover",0,0,0,50,0,10,0,0,10,0,1,"16N",566618.036370804,4721676.18364877
"1588",1814,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,7,-86.187329,42.644694,1,"V","Sand",65,0,30,10,100,"percent_cover",0,0,0,20,0,0,0,0,0,0,0,"16N",566620.049519934,4721679.97878127
"1589",1815,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,8,-86.187309,42.644762,1,"V","Sand",100,0,40,5,95,"percent_cover",0,0,0,35,0,5,0,0,5,0,1,"16N",566621.616500621,4721687.54541449
"1590",1816,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,9,-86.187291,42.64481,1,"V","Sand",100,0,40,3,90,"percent_cover",0,0,0,15,0,0,0,0,0,0,0,"16N",566623.040865935,4721692.88962612
"1591",1817,1651,"Allegan","7/27/2012",2012,"Kalamazoo River Wetland",3,27,28,47,10,-86.187232,42.644863,15,"V","Sand",100,0,90,1,80,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",566627.820945939,4721698.82135076
"1592",1818,1651,"Allegan","7/6/2017",2017,"Kalamazoo River Wetland",1,7,6,10,6,-86.183225,42.649646,77,"NV","Cly/Slt",42,0,100,10,65,"percent_cover",0,0,0,60,0,0,0,0,0,0,0,"16N",566951.172617959,4722233.101751
"1593",1819,1651,"Allegan","7/6/2017",2017,"Kalamazoo River Wetland",1,7,6,10,7,-86.183224,42.649703,75,"NV","Cly/Slt",25,0,100,5,15,"percent_cover",0,0,0,40,0,0,0,0,0,0,0,"16N",566951.193453295,4722239.43196104
"1594",1820,1651,"Allegan","7/6/2017",2017,"Kalamazoo River Wetland",1,7,6,10,8,-86.183141,42.649756,72,"NV","Cly/Slt",43,0,100,10,20,"percent_cover",0,0,0,15,0,0,0,0,0,0,0,"16N",566957.940157601,4722245.38292799
"1595",1821,1651,"Allegan","7/6/2017",2017,"Kalamazoo River Wetland",1,7,6,10,9,-86.183106,42.649766,74,"NV","Cly/Slt",31,0,100,0,10,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",566960.798397187,4722246.52106682
"1596",1822,1651,"Allegan","7/6/2017",2017,"Kalamazoo River Wetland",2,32,30,200,9,-86.185876,42.642855,72,"NV","Cly/Slt",218,0,100,15,100,"percent_cover",0,0,0,5,0,0,0,0,0,0,0,"16N",566741.128061826,4721476.91760943
"1597",1823,1651,"Allegan","7/6/2017",2017,"Kalamazoo River Wetland",2,32,30,200,10,-86.185911,42.642877,78,"NV","Cly/Slt",230,0,100,10,0,"percent_cover",0,0,0,10,0,0,0,0,0,0,0,"16N",566738.235262774,4721479.33291982
"1598",1864,1656,"Allegan","8/4/2015",2015,"Singapore Area Wetland",1,0,35,88,6,-86.205713,42.673472,25,"V","Sand",15,2,98,10,100,"percent_cover",0,0,0,0,0,2,0,0,2,0,1,"16N",565082.961272976,4724861.24314691
"1599",1865,1656,"Allegan","8/4/2015",2015,"Singapore Area Wetland",1,0,35,88,8,-86.205735,42.67337,40,"V","Sand",40,0,100,30,100,"percent_cover",0,0,0,0,0,25,0,0,25,0,1,"16N",565081.265041425,4724849.89983877
"1600",1866,1656,"Allegan","8/4/2015",2015,"Singapore Area Wetland",1,0,35,88,9,-86.205737,42.6733,38,"V","Sand",51,7,93,8,100,"percent_cover",0,0,0,0,0,4,0,0,4,0,1,"16N",565081.174204321,4724842.12530098
"1601",1867,1656,"Allegan","8/4/2015",2015,"Singapore Area Wetland",1,0,35,88,10,-86.205746,42.673222,53,"V","Sand",55,0,100,1,80,"percent_cover",0,0,0,0,0,2,0,0,2,0,1,"16N",565080.518137057,4724833.45703093
"1602",1868,1656,"Allegan","8/4/2015",2015,"Singapore Area Wetland",2,17,8,60,3,-86.204634,42.672067,15,"V","Sand",100,20,80,5,100,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",565172.841832794,4724706.05937867
"1603",1869,1656,"Allegan","8/4/2015",2015,"Singapore Area Wetland",2,17,8,60,4,-86.204651,42.6721,24,"V","Sand",150,61,39,7,100,"percent_cover",0,0,0,0,0,0,2,0,0,0,0,"16N",565171.414353343,4724709.7106837
"1604",1870,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",2,70,0,40,2,-87.329485,45.432031,10,"NV","Sand",10,80,20,15,20,"percent_cover",0,15,0,0,0,0,0,0,0,0,0,"16N",474227.43934345,5030998.1845212
"1605",1871,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",2,70,0,40,4,-87.329206,45.432192,5,"NV","Sand",10,80,20,40,10,"percent_cover",0,0,0,0,0,1,0,0,1,0,1,"16N",474249.336143295,5031015.98156485
"1606",1872,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",2,70,0,40,5,-87.328972,45.432301,11,"NV","Sand",10,50,50,50,60,"percent_cover",0,2,0,0,0,0,0,0,0,0,0,"16N",474267.689275622,5031028.01610325
"1607",1873,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",3,75,25,65,1,-87.326491,45.453332,0,"Dry","Pbl/Cbl",46,20,80,4,10,"percent_cover",0,1,0,0,0,0,0,0,0,0,0,"16N",474471.240940413,5033363.68419849
"1608",1874,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",3,75,25,65,3,-87.326493,45.452944,17,"V","Pbl/Cbl",10,40,60,60,10,"percent_cover",0,10,0,0,0,0,0,0,0,0,0,"16N",474470.909500845,5033320.57952696
"1609",1875,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",3,75,25,65,4,-87.326501,45.452723,1,"V","Pbl/Cbl",40,20,80,10,20,"percent_cover",0,2,0,0,0,0,0,0,0,0,0,"16N",474470.184253969,5033296.02981929
"1610",1876,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",3,75,25,65,5,-87.326515,45.452665,2,"V","Pbl/Cbl",30,5,95,60,10,"percent_cover",0,90,0,0,0,0,0,0,0,0,0,"16N",474469.06339414,5033289.5906889
"1611",1877,1707,"Menominee","7/7/2014",2014,"Deadmans Point Area Wetland #1",3,75,25,65,6,-87.326511,45.452594,42,"V","Pbl/Cbl",15,50,50,20,5,"percent_cover",0,50,0,0,0,0,0,0,0,0,0,"16N",474469.344127916,5033281.7015926
